re_id;re_cu_id;re_date;re_amount;re_modeofpayment;re_checknumber;re_bank
1940;2549;2004-12-10 02:50;10231;27689JX3P85H31I;75156;YI91-5533-4170-6879
1941;2303;2010-05-08 23:46;44828;1VA9WVQHFHOL00A;64381;RA79-6160-0041-5986
1942;126;2005-06-29 02:10;30373;A1H8DCJ90FL5ROP;4808;EB28-5732-5922-1168
1943;872;2009-12-18 11:00;3611;KR4NIFB6HOTRVB2;52550;SH40-8409-3449-4141
1944;2034;2009-11-03 03:01;31433;Y071K93PC18GALP;45328;HT40-8437-7247-8756
1945;2336;2005-09-07 23:10;48439;R209WMNVPBROJRD;36705;HI15-3560-7945-9010
1946;1899;2003-11-14 18:59;44418;CW6RHN1BNFAG6VV;22257;TF61-1964-4294-2435
1947;1710;2004-12-17 22:24;37316;Y2ZSATTBDBB9HE5;24401;ST03-2086-6151-5471
1948;1990;2007-01-09 08:55;36998;NJ3DEY940OLGC6O;74753;AP37-0375-5104-6809
1949;2486;2007-06-17 07:00;28056;FVQGRLDJ3UD5BSU;21501;TT80-3060-3261-6551
1950;2159;2010-03-25 19:40;8948;9PTMRIH0TVSM7CZ;43545;EE00-6996-2728-4707
1951;2704;2006-08-08 13:56;31388;MHULOOT26K9JK3S;10907;BM19-2092-7255-7096
1952;548;2006-10-13 16:02;47609;UD7MC23WEPNWSRC;90582;RK14-3828-3316-8013
1953;2249;2008-11-13 01:27;40860;V6IUY8JKVQG68XF;64305;CK45-2966-1130-0499
1954;2295;2006-03-05 02:27;34148;2KRU5DUKDX7Z1XA;17247;RL38-8399-2350-6960
1955;2773;2009-07-12 18:06;10922;8IOELYAMTMQMLWN;22100;NE22-6386-4649-1733
1956;1756;2006-12-16 17:53;14747;AXT80HLHCXG00KJ;18998;UT87-0535-8212-0562
1957;1149;2006-10-11 23:05;22803;G2YQ8143A51JM8Z;46626;BI87-0451-6374-3595
1958;1901;2004-04-18 03:34;7689;9QO331DQW72NH9L;73893;MB53-6601-1674-0060
1959;2671;2007-07-20 16:25;11407;2R5JYX89TQYUG2V;74702;VJ29-8470-7262-2493
1960;2918;2003-08-01 14:08;3380;YZQAWGVEO8T1ZHM;27258;MA57-0335-4666-3378
1961;921;2008-04-07 06:32;48438;KSGU2GICHF9D3J9;48917;ID33-1076-6333-6248
1962;2566;2004-03-18 01:50;28152;BXOIJACMWQUP37A;56626;JN26-5790-4618-1398
1963;937;2003-08-25 00:09;3560;4XAOM11IGDSG6IB;79197;OX73-3661-0096-1716
1964;2706;2008-08-28 03:54;3956;Y0P1S3G9FUYCLT9;52832;VP27-5558-0876-4262
1965;125;2007-08-03 11:03;14065;5Y858L7AW515HVF;50627;HW45-2005-1073-5517
1966;2686;2002-07-18 12:10;28785;FPR3H9I0G18S2PX;88828;CG92-9064-4157-7192
1967;1699;2008-09-02 12:55;27673;4JB895WDSF4N2BR;35643;NH88-3486-4026-5302
1968;2605;2009-11-22 16:02;43240;EKXV26SVF8O7CF7;5792;JD78-6484-5559-1306
1969;2350;2007-07-03 10:33;36481;8E1YK739TDA24VX;53089;UT91-0828-0511-0987
1970;1128;2004-03-02 12:55;14013;9ODIS1LYQFT0GO0;50536;AH95-6739-5353-7785
1971;2094;2007-09-24 11:42;42894;8WEOAT06HN2OWQQ;73853;QP40-7803-9674-0673
1972;2701;2006-09-16 18:30;48395;AIYO1PF7T274E2S;5135;WW51-8822-1336-4519
1973;2800;2004-07-08 21:27;18963;DWT7H9VGO714YW2;71812;HO56-8170-1577-9889
1974;2118;2008-01-08 21:53;11122;O9QXQBCJH7U7LVS;86826;UC83-8160-4153-9489
1975;1635;2003-06-24 18:53;252;VYBZWJ20NI0UOB8;936;OE08-9146-9944-7330
1976;7;2008-09-04 21:58;14279;06F4CUD1KAQ9FOU;20906;CZ63-4803-9229-7588
1977;2251;2003-03-29 05:38;12199;FM90K2457PA7BIV;85108;DL42-8811-9741-3545
1978;1922;2010-05-31 10:17;44725;ZY7EGN20KAFMSSL;22780;MH07-5198-1095-1005
1979;2827;2003-01-08 16:07;48142;N8F117BX29XNK6Q;64775;VG94-7039-3661-4493
1980;2476;2008-04-10 23:42;2880;EJAGHGBRK9FANHD;75745;FH77-6824-0360-0247
1981;292;2003-10-21 11:22;48414;3BK22T4RM9B7QEF;77931;QV83-4575-1269-2731
1982;1967;2006-01-21 17:21;43050;JD78I4H7WNHSS1A;27482;DO32-0832-5654-9311
1983;912;2008-07-27 00:22;45248;WHJ8LNYKEIU7441;57700;NV81-0684-6842-5133
1984;420;2002-02-08 13:09;16768;T1R994WYTC6FCCZ;62016;JI55-4424-9867-4199
1985;1311;2002-08-21 05:44;24019;ZRB8V7SWENTZAA3;4592;NV97-2841-8514-2506
1986;2568;2002-07-14 13:49;35005;LBZRA0BRLKF9HJ7;23082;PZ70-5300-3585-6892
1987;1465;2004-01-31 18:08;39185;J97DTT9L8UVMAXO;78025;VH03-2025-3998-2726
1988;2088;2003-04-14 10:08;43551;9ET1D7BYGJNASJF;37291;KE50-9467-3677-6732
1989;310;2008-03-07 04:13;26703;FRF02QYS1DIF5OH;16438;VM95-7640-5940-5212
1990;2261;2010-07-19 02:33;33014;VW02P6PBY9X95ZT;26072;QU92-1050-4256-5432
1991;2690;2008-01-21 06:47;5492;FZ6IIOGIG0ZZPVT;92436;ES87-6304-9616-9275
1992;2610;2002-08-21 16:11;37204;2ZFVJC59231TTON;77463;VZ17-4307-0740-1585
1993;1829;2009-02-26 11:11;11766;JTZ5IY57FHMP6PM;33668;NP45-0952-6237-6042
1994;2611;2009-12-06 08:58;13284;G575JX53UWGEMMP;80278;BR99-6686-0823-7143
1995;2738;2007-09-03 20:18;11794;DXGVWN93U7G2PG3;NULL;LN34-3445-3849-4664
1996;2752;2008-02-21 21:55;16676;GZDNGHILNWBLHQL;69575;TP64-3698-8461-5462
1997;1552;2003-11-06 02:01;26812;RVB89R6SW3BCH3D;10642;IB70-4725-9169-7000
1998;2284;2003-04-23 07:05;49655;S4XN92AWFU70BNM;99132;MT43-8091-1145-8429
1999;2033;2004-04-02 15:58;17367;MNBU4V3PSKQD563;25339;TH83-1884-1283-2706
2000;1856;2005-02-21 11:00;19653;IXTDSXJOKFTEJ6G;66818;IK89-4096-1874-6086
